trip_id,timestamp,hour,day_of_week,is_weekend,vehicle_id,vehicle_type,vehicle_lat,vehicle_lon,origin_lat,origin_lon,dest_lat,dest_lon,pickup_distance,pickup_eta,trip_distance,trip_duration,surge_multiplier,fare,user_preference,lat_bin,lon_bin,grid_id
TRIP_004945,2024-01-26 17:23:00,17,4,False,VEH_2053,Sedan,12.996802,77.519247,12.95507,77.592548,12.991269,77.457018,9.18,32.29,15.2,64.39,1.54,730.01,cheap,1295,7759,1295_7759
TRIP_004946,2024-04-28 02:03:00,2,6,True,VEH_2956,Mini,12.922749,77.698347,13.105271,77.662909,12.881024,77.460117,20.62,33.9,33.17,42.9,1.05,478.14,balanced,1310,7766,1310_7766
TRIP_004947,2024-03-30 07:35:00,7,5,True,VEH_1078,Sedan,12.906508,77.605188,12.967158,77.493184,13.000183,77.546564,13.86,40.83,6.84,23.1,1.22,294.63,balanced,1296,7749,1296_7749
TRIP_004948,2024-05-23 12:56:00,12,3,False,VEH_1593,Sedan,12.979019,77.722701,12.88493,77.715245,13.031481,77.468629,10.47,24.93,31.25,83.51,1.14,817.3,cheap,1288,7771,1288_7771
TRIP_004949,2024-04-22 09:33:00,9,0,False,VEH_0869,Sedan,13.08514,77.688133,12.879837,77.539744,12.9417,77.678814,27.87,123.2,16.54,68.61,1.68,790.4,cheap,1287,7753,1287_7753
TRIP_004950,2024-04-16 06:38:00,6,1,False,VEH_2759,Mini,13.076052,77.512239,13.118148,77.478732,13.139351,77.606692,5.91,9.33,14.03,26.99,1.18,267.35,fast,1311,7747,1311_7747
TRIP_004951,2024-06-28 19:41:00,19,4,False,VEH_1796,Mini,12.95049,77.530126,12.941275,77.473832,13.124797,77.720531,6.17,23.99,33.57,118.04,1.69,971.67,fast,1294,7747,1294_7747
TRIP_004952,2024-06-22 14:05:00,14,5,True,VEH_0305,Mini,13.038474,77.721021,12.907064,77.610017,13.031433,77.698106,18.89,39.17,16.78,28.75,1.08,269.75,cheap,1290,7761,1290_7761
TRIP_004953,2024-01-27 03:15:00,3,5,True,VEH_2611,SUV,13.006262,77.74327,13.096604,77.746078,13.085218,77.637688,10.03,14.32,11.79,20.36,1.19,493.37,balanced,1309,7774,1309_7774
TRIP_004954,2024-04-28 21:45:00,21,6,True,VEH_1928,SUV,12.933144,77.469011,13.007343,77.704194,12.899697,77.706162,26.74,64.96,11.95,29.04,1.41,665.79,cheap,1300,7770,1300_7770
TRIP_004955,2024-03-22 17:19:00,17,4,False,VEH_0923,SUV,13.048733,77.489212,12.864593,77.687405,13.031831,77.451604,29.62,122.65,31.55,144.29,1.46,1690.38,fast,1286,7768,1286_7768
TRIP_004956,2024-04-14 22:24:00,22,6,True,VEH_0624,Sedan,12.960263,77.516255,13.049996,77.451122,13.11511,77.709639,12.2,18.03,28.87,40.17,1.47,949.16,fast,1304,7745,1304_7745
TRIP_004957,2024-04-04 23:10:00,23,3,False,VEH_2404,Auto,13.051674,77.555898,13.108495,77.606266,13.07516,77.586544,8.33,14.52,4.27,7.15,1.01,93.19,fast,1310,7760,1310_7760
TRIP_004958,2024-01-30 18:01:00,18,1,False,VEH_1176,SUV,12.850659,77.556542,12.902007,77.530471,12.886197,77.740384,6.36,22.91,22.78,108.26,1.56,1279.76,fast,1290,7753,1290_7753
TRIP_004959,2024-05-25 20:28:00,20,5,True,VEH_0725,Mini,12.879306,77.519643,13.07837,77.459651,13.103759,77.548593,23.03,86.28,10.02,29.4,1.81,339.87,balanced,1307,7745,1307_7745
TRIP_004960,2024-02-11 10:07:00,10,6,True,VEH_2978,Auto,12.899447,77.691002,13.104381,77.608058,12.978258,77.584431,24.45,90.23,14.23,49.98,1.82,436.98,cheap,1310,7760,1310_7760
TRIP_004961,2024-01-22 07:49:00,7,0,False,VEH_1095,SUV,13.110249,77.564501,12.984941,77.724473,13.081504,77.538126,22.19,97.74,22.83,91.74,1.88,1650.37,fast,1298,7772,1298_7772
TRIP_004962,2024-01-14 06:52:00,6,6,True,VEH_2359,Mini,12.907728,77.635611,12.992027,77.547041,13.071018,77.722273,13.39,23.79,20.88,33.05,1.1,368.62,cheap,1299,7754,1299_7754
TRIP_004963,2024-04-21 17:09:00,17,6,True,VEH_2541,Mini,12.986399,77.560596,13.097957,77.474565,12.860328,77.665243,15.49,46.29,33.48,132.37,1.45,824.52,cheap,1309,7747,1309_7747
TRIP_004964,2024-01-13 15:42:00,15,5,True,VEH_2807,Auto,12.875376,77.535755,13.126802,77.683325,13.055575,77.62177,32.15,59.27,10.33,20.73,1.14,191.65,balanced,1312,7768,1312_7768
TRIP_004965,2024-04-20 19:50:00,19,5,True,VEH_0148,Sedan,13.079744,77.60639,13.146622,77.492206,12.854714,77.458137,14.41,42.13,32.61,110.19,1.54,1325.37,balanced,1314,7749,1314_7749
TRIP_004966,2024-04-24 22:41:00,22,2,False,VEH_0205,Sedan,12.944664,77.672864,13.062418,77.52829,13.058891,77.705481,20.38,32.85,19.16,38.75,1.07,459.86,balanced,1306,7752,1306_7752
TRIP_004967,2024-05-22 02:51:00,2,2,False,VEH_2197,Auto,13.061789,77.580929,12.998045,77.509388,13.148787,77.548991,10.48,18.27,17.27,25.47,1.01,279.99,balanced,1299,7750,1299_7750
TRIP_004968,2024-04-14 13:46:00,13,6,True,VEH_1076,SUV,12.950885,77.532945,12.883135,77.745471,12.95815,77.743192,24.19,57.99,8.33,14.97,1.18,409.31,fast,1288,7774,1288_7774
TRIP_004969,2024-04-06 00:26:00,0,5,True,VEH_2073,Mini,12.946145,77.458444,12.870309,77.660746,12.873211,77.735618,23.45,35.77,8.11,14.09,1.09,171.11,balanced,1287,7766,1287_7766
TRIP_004970,2024-02-20 19:07:00,19,1,False,VEH_0651,Auto,13.05205,77.613334,13.090836,77.593599,13.010682,77.700799,4.81,16.61,14.61,64.48,1.25,347.13,cheap,1309,7759,1309_7759
TRIP_004971,2024-03-10 21:17:00,21,6,True,VEH_1124,SUV,12.940335,77.648499,12.942064,77.532375,12.904927,77.605241,12.56,26.9,8.9,14.94,1.23,426.82,cheap,1294,7753,1294_7753
TRIP_004972,2024-01-15 16:29:00,16,0,False,VEH_1788,Auto,12.865757,77.589204,12.985762,77.596554,13.098789,77.563373,13.34,29.85,13.05,33.84,1.12,264.89,balanced,1298,7759,1298_7759
TRIP_004973,2024-05-09 02:34:00,2,3,False,VEH_1486,Sedan,13.091658,77.581616,12.977231,77.605943,12.898456,77.452862,12.97,18.77,18.73,36.41,1.15,501.81,fast,1297,7760,1297_7760
TRIP_004974,2024-02-29 14:00:00,14,3,False,VEH_1787,Mini,12.866298,77.529319,12.881664,77.489657,12.968096,77.628479,4.62,12.72,17.82,40.99,1.13,317.46,balanced,1288,7748,1288_7748
TRIP_004975,2024-04-23 13:05:00,13,1,False,VEH_1842,Mini,12.866816,77.686334,13.135956,77.683842,12.915729,77.694758,29.88,71.86,24.47,55.55,1.08,392.46,cheap,1313,7768,1313_7768
TRIP_004976,2024-01-06 22:39:00,22,5,True,VEH_2163,SUV,12.97031,77.578671,13.009971,77.57832,12.928321,77.509195,4.4,5.39,11.75,14.4,1.4,529.39,cheap,1300,7757,1300_7757
TRIP_004977,2024-04-09 10:08:00,10,1,False,VEH_0966,SUV,12.90283,77.627756,12.904105,77.586796,13.057552,77.570737,4.43,19.62,17.12,70.66,1.89,1228.37,fast,1290,7758,1290_7758
TRIP_004978,2024-04-03 17:16:00,17,2,False,VEH_1153,SUV,12.982206,77.469001,12.859751,77.505086,13.064165,77.73085,14.14,67.86,33.34,161.69,1.86,2193.87,fast,1285,7750,1285_7750
TRIP_004979,2024-02-19 13:19:00,13,0,False,VEH_0633,Sedan,13.106346,77.582552,12.958936,77.598716,12.872103,77.697023,16.46,36.53,14.35,37.45,1.11,442.96,fast,1295,7759,1295_7759
TRIP_004980,2024-06-12 09:04:00,9,2,False,VEH_1524,SUV,13.018943,77.514178,12.946451,77.592259,13.110095,77.672685,11.66,43.7,20.14,94.95,1.4,1157.16,cheap,1294,7759,1294_7759
TRIP_004981,2024-06-27 19:05:00,19,3,False,VEH_2696,Mini,12.900416,77.583886,12.924266,77.744632,13.007641,77.522522,17.59,67.9,25.75,95.33,1.24,595.84,balanced,1292,7774,1292_7774
TRIP_004982,2024-02-10 18:28:00,18,5,True,VEH_0956,SUV,12.993905,77.684431,12.979906,77.667468,12.903613,77.454906,2.4,7.13,24.5,97.96,1.94,1592.26,fast,1297,7766,1297_7766
TRIP_004983,2024-01-08 20:45:00,20,0,False,VEH_2437,Sedan,13.09649,77.605903,12.918253,77.572039,13.005806,77.707372,20.12,87.96,17.57,67.37,1.68,824.94,cheap,1291,7757,1291_7757
TRIP_004984,2024-04-19 15:30:00,15,4,False,VEH_1515,Auto,13.021008,77.734251,12.933743,77.597106,12.900763,77.536965,17.71,43.36,7.47,15.18,1.11,150.12,fast,1293,7759,1293_7759
TRIP_004985,2024-03-10 18:48:00,18,6,True,VEH_1633,Mini,12.898637,77.493382,13.131662,77.612019,12.992685,77.747378,28.88,89.56,21.26,86.75,1.26,522.39,balanced,1313,7761,1313_7761
TRIP_004986,2024-01-24 15:31:00,15,2,False,VEH_2959,Mini,12.961505,77.660421,12.883111,77.477045,13.14454,77.627,21.66,45.73,33.25,87.24,1.06,570.73,balanced,1288,7747,1288_7747
TRIP_004987,2024-02-18 18:24:00,18,6,True,VEH_2065,SUV,12.860794,77.503061,12.913956,77.699413,12.931627,77.462033,22.05,91.38,25.76,99.03,1.75,1683.51,fast,1291,7769,1291_7769
TRIP_004988,2024-03-10 15:07:00,15,6,True,VEH_0407,Auto,12.989186,77.619121,12.899567,77.460926,12.919586,77.73861,19.79,41.53,30.13,73.75,1.01,501.62,cheap,1289,7746,1289_7746
TRIP_004989,2024-03-10 04:15:00,4,6,True,VEH_2097,Sedan,12.979873,77.611984,13.035602,77.630101,13.041568,77.567526,6.49,9.34,6.8,10.47,1.03,217.16,balanced,1303,7763,1303_7763
TRIP_004990,2024-05-17 07:36:00,7,4,False,VEH_2447,Auto,12.986023,77.589263,12.88034,77.594126,13.143999,77.63217,11.74,57.25,29.55,118.12,1.44,700.75,balanced,1288,7759,1288_7759
TRIP_004991,2024-03-20 16:11:00,16,2,False,VEH_2194,Auto,13.016702,77.726856,12.932698,77.697791,13.054792,77.715926,9.84,27.91,13.69,28.65,1.1,265.01,balanced,1293,7769,1293_7769
TRIP_004992,2024-03-10 12:28:00,12,6,True,VEH_1563,Mini,13.110626,77.69604,12.863698,77.455396,12.882122,77.576761,37.79,85.31,13.29,23.79,1.1,246.45,cheap,1286,7745,1286_7745
TRIP_004993,2024-06-25 12:15:00,12,1,False,VEH_2444,Mini,12.869737,77.653269,12.99948,77.451353,13.055417,77.500419,26.17,61.28,8.17,24.06,1.03,173.61,fast,1299,7745,1299_7745
TRIP_004994,2024-03-04 09:02:00,9,0,False,VEH_0515,Sedan,13.14554,77.68762,12.953103,77.566924,13.033509,77.741945,25.03,83.71,20.93,80.05,1.8,1021.07,cheap,1295,7756,1295_7756
TRIP_004995,2024-03-20 01:44:00,1,2,False,VEH_1991,Mini,13.038399,77.592812,13.145069,77.471651,12.95983,77.457373,17.66,29.2,20.62,39.48,1.09,332.55,cheap,1314,7747,1314_7747
TRIP_004996,2024-02-08 15:31:00,15,3,False,VEH_0219,Auto,12.875554,77.524457,12.85717,77.701805,13.069727,77.52192,19.3,39.13,30.59,72.8,1.12,510.37,balanced,1285,7770,1285_7770
TRIP_004997,2024-03-02 18:10:00,18,5,True,VEH_2029,Auto,12.959939,77.626814,13.028261,77.722504,13.097066,77.600665,12.83,50.35,15.23,43.75,1.72,483.86,fast,1302,7772,1302_7772
TRIP_004998,2024-06-16 01:03:00,1,6,True,VEH_2528,Auto,12.917647,77.577716,13.084827,77.525608,13.076127,77.566,19.39,27.31,4.47,5.86,1.05,91.71,cheap,1308,7752,1308_7752
TRIP_004999,2024-06-18 15:24:00,15,1,False,VEH_0367,Sedan,13.030123,77.555494,12.862442,77.668033,13.105137,77.545838,22.24,53.94,30.01,84.19,1.06,800.8,fast,1286,7766,1286_7766
TRIP_005000,2024-05-03 05:54:00,5,4,False,VEH_2992,Auto,12.857106,77.688821,12.891522,77.720842,12.935968,77.593658,5.16,8.84,14.62,27.88,1.05,243.69,cheap,1289,7772,1289_7772
TRIP_005001,2024-02-10 20:24:00,20,5,True,VEH_0299,Auto,12.856582,77.699011,12.863199,77.715763,13.0559,77.515054,1.96,7.63,30.48,95.55,1.46,694.33,balanced,1286,7771,1286_7771
TRIP_005002,2024-03-31 16:13:00,16,6,True,VEH_1065,Mini,12.930725,77.572852,12.941561,77.53163,13.12213,77.695963,4.62,10.41,26.79,51.07,1.16,490.22,balanced,1294,7753,1294_7753
TRIP_005003,2024-01-22 23:50:00,23,0,False,VEH_1371,Auto,13.058258,77.739817,13.004663,77.475022,13.073131,77.662901,29.24,42.67,21.69,40.62,1.18,410.33,fast,1300,7747,1300_7747
TRIP_005004,2024-01-29 05:38:00,5,0,False,VEH_1375,Sedan,13.040099,77.748259,12.981197,77.517926,13.093167,77.597684,25.75,51.07,15.13,25.8,1.1,384.07,balanced,1298,7751,1298_7751
TRIP_005005,2024-02-26 18:31:00,18,0,False,VEH_2970,SUV,13.016247,77.698855,13.0805,77.635345,12.860826,77.457965,9.9,35.5,31.02,142.55,1.38,1543.36,balanced,1308,7763,1308_7763
TRIP_005006,2024-04-04 02:17:00,2,3,False,VEH_1749,Auto,13.102998,77.558086,13.131828,77.553088,13.081026,77.628225,3.25,6.09,9.89,15.5,1.03,185.55,balanced,1313,7755,1313_7755
TRIP_005007,2024-04-28 07:31:00,7,6,True,VEH_2792,Mini,13.015463,77.63224,12.894048,77.618646,12.899074,77.51934,13.56,37.98,10.76,39.78,1.37,304.56,fast,1289,7761,1289_7761
TRIP_005008,2024-04-05 22:28:00,22,4,False,VEH_2120,Sedan,13.132949,77.66727,13.041373,77.704866,13.109808,77.597775,10.95,20.05,13.85,26.59,1.12,418.36,cheap,1304,7770,1304_7770
TRIP_005009,2024-01-28 12:21:00,12,6,True,VEH_1384,SUV,13.100482,77.7009,12.914675,77.493526,13.125223,77.525681,30.46,51.84,23.63,43.84,1.12,801.78,fast,1291,7749,1291_7749
TRIP_005010,2024-04-23 01:22:00,1,1,False,VEH_1843,Auto,12.971652,77.513503,12.993306,77.696327,12.993647,77.558508,19.92,32.27,14.91,24.09,1.04,239.58,cheap,1299,7769,1299_7769
TRIP_005011,2024-02-29 11:25:00,11,3,False,VEH_2667,SUV,13.110509,77.499838,12.900069,77.639689,13.089076,77.55103,27.82,78.66,23.07,59.27,1.11,783.22,cheap,1290,7763,1290_7763
TRIP_005012,2024-06-29 23:15:00,23,5,True,VEH_2677,SUV,13.149834,77.695054,13.068611,77.474949,13.118607,77.582334,25.44,32.2,12.87,21.49,1.47,664.17,cheap,1306,7747,1306_7747
TRIP_005013,2024-02-03 01:05:00,1,5,True,VEH_1920,SUV,13.116393,77.48329,13.142868,77.586526,13.139137,77.612021,11.54,18.95,2.79,4.68,1.09,223.0,fast,1314,7758,1314_7758
TRIP_005014,2024-05-17 12:40:00,12,4,False,VEH_0236,Auto,12.981328,77.629411,13.143724,77.746734,13.058715,77.642791,22.04,54.63,14.67,44.0,1.1,286.08,fast,1314,7774,1314_7774
TRIP_005015,2024-03-13 17:34:00,17,2,False,VEH_0808,Auto,13.084222,77.619695,12.972264,77.518505,13.028482,77.633173,16.56,57.99,13.88,60.04,1.54,432.55,balanced,1297,7751,1297_7751
TRIP_005016,2024-02-13 19:36:00,19,1,False,VEH_1195,Sedan,13.063562,77.730654,13.078368,77.622246,13.13847,77.475924,11.84,58.65,17.17,65.57,1.62,787.78,cheap,1307,7762,1307_7762
TRIP_005017,2024-05-14 06:20:00,6,1,False,VEH_1285,Sedan,13.093793,77.62367,12.854266,77.620575,12.893917,77.582981,26.59,52.03,5.99,9.81,1.08,202.93,balanced,1285,7762,1285_7762
TRIP_005018,2024-04-11 06:55:00,6,3,False,VEH_1212,Auto,13.057881,77.464094,13.056176,77.487657,13.059044,77.474527,2.55,4.88,1.46,3.0,1.0,51.07,fast,1305,7748,1305_7748
TRIP_005019,2024-02-20 06:10:00,6,1,False,VEH_0775,Sedan,12.884821,77.732203,12.921145,77.657333,12.967606,77.701367,9.05,14.86,7.02,10.65,1.13,235.48,fast,1292,7765,1292_7765
TRIP_005020,2024-06-23 03:04:00,3,6,True,VEH_2564,Mini,13.148595,77.47296,12.951686,77.748395,12.965604,77.69867,36.93,47.53,5.6,7.08,1.18,147.75,balanced,1295,7774,1295_7774
TRIP_005021,2024-02-07 06:39:00,6,2,False,VEH_2841,Auto,13.000558,77.727068,12.974606,77.562459,13.130425,77.59172,18.03,35.93,17.58,29.15,1.01,259.91,fast,1297,7756,1297_7756
TRIP_005022,2024-04-26 00:12:00,0,4,False,VEH_1615,Auto,13.113334,77.523716,12.906198,77.57486,13.072858,77.698149,23.65,40.47,22.81,34.17,1.06,390.91,cheap,1290,7757,1290_7757
TRIP_005023,2024-05-24 02:12:00,2,4,False,VEH_0757,Mini,13.027668,77.613689,13.058254,77.530217,12.987855,77.485309,9.64,14.32,9.2,19.51,1.07,190.07,balanced,1305,7753,1305_7753
TRIP_005024,2024-06-14 21:38:00,21,4,False,VEH_1912,Sedan,13.142926,77.589128,12.916496,77.678764,13.036947,77.452446,26.94,56.25,27.9,61.18,1.03,693.15,cheap,1291,7767,1291_7767
TRIP_005025,2024-03-01 23:26:00,23,4,False,VEH_1563,Mini,13.110626,77.69604,12.887365,77.459977,12.875635,77.649142,35.57,58.16,20.51,35.27,1.15,380.91,balanced,1288,7745,1288_7745
TRIP_005026,2024-06-10 06:45:00,6,0,False,VEH_2210,Mini,12.986217,77.73656,13.009492,77.470572,13.103863,77.695274,28.89,59.1,26.46,54.07,1.07,409.51,fast,1300,7747,1300_7747
TRIP_005027,2024-01-13 23:38:00,23,5,True,VEH_2218,Sedan,12.966551,77.570719,12.997045,77.604423,13.019011,77.652889,4.97,7.79,5.78,7.72,1.16,202.11,fast,1299,7760,1299_7760
TRIP_005028,2024-06-21 14:53:00,14,4,False,VEH_2287,Mini,13.097083,77.462591,13.051894,77.703157,12.978019,77.697207,26.49,75.59,8.23,24.27,1.12,188.36,cheap,1305,7770,1305_7770
TRIP_005029,2024-01-20 19:46:00,19,5,True,VEH_1203,Mini,13.113243,77.576716,13.107436,77.721809,13.039664,77.491883,15.7,44.88,25.97,90.79,1.79,788.89,fast,1310,7772,1310_7772
TRIP_005030,2024-01-21 08:56:00,8,6,True,VEH_1437,SUV,12.858571,77.649065,13.108897,77.68267,12.903594,77.653536,28.02,116.01,23.01,65.12,1.85,1345.33,cheap,1310,7768,1310_7768
TRIP_005031,2024-04-27 11:02:00,11,5,True,VEH_0232,Mini,13.122523,77.697989,13.02447,77.531974,12.942592,77.714787,20.99,46.45,21.76,48.96,1.1,407.96,balanced,1302,7753,1302_7753
TRIP_005032,2024-03-14 23:37:00,23,3,False,VEH_0410,SUV,12.981929,77.590676,13.11309,77.514242,12.974556,77.689569,16.74,34.6,24.41,50.25,1.14,856.42,balanced,1311,7751,1311_7751
TRIP_005033,2024-04-08 07:47:00,7,0,False,VEH_0335,Mini,13.048831,77.642511,12.859285,77.595471,12.989544,77.495599,21.65,74.98,18.05,77.94,1.5,514.74,cheap,1285,7759,1285_7759
TRIP_005034,2024-04-13 06:38:00,6,5,True,VEH_2151,Auto,13.087306,77.490828,12.885684,77.697297,12.880676,77.513518,31.61,44.92,19.89,27.78,1.02,293.93,fast,1288,7769,1288_7769
TRIP_005035,2024-04-23 17:33:00,17,1,False,VEH_1638,Auto,13.01305,77.451725,12.887953,77.746779,12.912602,77.744491,34.8,129.97,2.75,9.63,1.88,150.29,balanced,1288,7774,1288_7774
TRIP_005036,2024-04-19 04:13:00,4,4,False,VEH_1420,Sedan,12.989126,77.736978,12.93207,77.709061,13.046971,77.518308,7.02,13.12,24.26,37.65,1.03,531.66,cheap,1293,7770,1293_7770
TRIP_005037,2024-02-01 08:40:00,8,3,False,VEH_0253,Mini,12.981435,77.659475,12.932404,77.690063,12.907691,77.451615,6.37,26.75,25.94,108.52,1.47,705.02,fast,1293,7769,1293_7769
TRIP_005038,2024-01-04 23:48:00,23,3,False,VEH_0472,Auto,12.967136,77.591041,12.971151,77.639686,12.895393,77.745051,5.28,9.1,14.16,27.12,1.03,224.16,fast,1297,7763,1297_7763
TRIP_005039,2024-03-01 19:34:00,19,4,False,VEH_2257,Auto,13.025568,77.510402,13.099809,77.72958,13.115037,77.659423,25.09,97.75,7.77,34.55,1.28,210.25,fast,1309,7772,1309_7772
TRIP_005040,2024-04-09 13:33:00,13,1,False,VEH_0834,SUV,13.06928,77.587535,12.85312,77.735688,13.09778,77.567723,28.85,60.42,32.68,76.75,1.06,1056.47,cheap,1285,7773,1285_7773
TRIP_005041,2024-06-10 20:06:00,20,0,False,VEH_0775,Sedan,12.884821,77.732203,12.983622,77.714978,13.049034,77.748018,11.12,41.19,8.09,38.27,1.42,432.86,balanced,1298,7771,1298_7771
TRIP_005042,2024-04-06 20:35:00,20,5,True,VEH_2184,Mini,12.889671,77.717668,12.947798,77.657232,12.986844,77.57773,9.19,27.49,9.63,31.31,1.94,376.02,balanced,1294,7765,1294_7765
TRIP_005043,2024-06-12 01:11:00,1,2,False,VEH_2792,Mini,13.015463,77.63224,13.015041,77.498016,13.102504,77.586483,14.52,27.08,13.63,22.34,1.15,277.94,balanced,1301,7749,1301_7749
TRIP_005044,2024-02-16 10:45:00,10,4,False,VEH_1662,Mini,12.885462,77.589466,12.937285,77.544029,12.963714,77.538332,7.57,26.92,3.0,11.24,2.0,184.97,cheap,1293,7754,1293_7754
TRIP_005045,2024-02-19 15:42:00,15,0,False,VEH_0982,Sedan,12.916971,77.626685,12.965913,77.524148,13.127751,77.709024,12.35,24.95,26.88,58.84,1.1,653.83,cheap,1296,7752,1296_7752
TRIP_005046,2024-06-21 08:11:00,8,4,False,VEH_2539,Auto,12.906008,77.470847,13.113158,77.463871,12.936321,77.674328,23.01,103.29,30.05,104.49,1.33,688.56,balanced,1311,7746,1311_7746
TRIP_005047,2024-01-16 10:51:00,10,1,False,VEH_2069,Auto,13.048024,77.655612,13.104669,77.59258,12.963394,77.59849,9.27,36.05,15.69,71.57,1.23,385.78,cheap,1310,7759,1310_7759
TRIP_005048,2024-01-13 06:02:00,6,5,True,VEH_0975,Sedan,12.867867,77.494314,12.93054,77.510232,13.126127,77.595744,7.17,9.98,23.6,41.77,1.01,501.58,cheap,1293,7751,1293_7751
TRIP_005049,2024-04-02 06:11:00,6,1,False,VEH_2783,Mini,12.873257,77.487386,12.923838,77.612982,12.868699,77.621007,14.7,26.95,6.18,11.33,1.19,154.94,cheap,1292,7761,1292_7761
TRIP_005050,2024-05-04 03:35:00,3,5,True,VEH_2797,SUV,12.892801,77.620268,12.88703,77.565265,12.87125,77.610348,5.99,9.36,5.18,6.74,1.01,245.14,balanced,1288,7756,1288_7756
TRIP_005051,2024-04-07 08:45:00,8,6,True,VEH_2359,Mini,12.907728,77.635611,13.140266,77.492056,13.033614,77.655082,30.12,123.48,21.23,61.64,1.82,654.32,cheap,1314,7749,1314_7749
TRIP_005052,2024-04-12 11:05:00,11,4,False,VEH_0714,Mini,13.019757,77.707388,12.8897,77.570379,13.111024,77.525022,20.69,50.12,25.05,68.42,1.01,395.86,balanced,1288,7757,1288_7757
TRIP_005053,2024-01-17 09:07:00,9,2,False,VEH_1250,Auto,13.123296,77.57229,12.958996,77.520674,12.984955,77.732694,19.07,69.33,23.12,92.73,1.25,476.22,balanced,1295,7752,1295_7752
TRIP_005054,2024-05-15 10:17:00,10,2,False,VEH_2633,SUV,13.018643,77.594253,13.123682,77.466802,13.04113,77.511543,18.05,77.13,10.36,41.87,1.39,589.87,balanced,1312,7746,1312_7746
TRIP_005055,2024-01-30 05:12:00,5,1,False,VEH_0564,Sedan,12.894682,77.71794,13.116236,77.699403,13.133759,77.734165,24.67,35.61,4.23,6.84,1.09,186.8,cheap,1311,7769,1311_7769
TRIP_005056,2024-01-02 06:31:00,6,1,False,VEH_0210,Mini,13.062406,77.487975,13.143154,77.466833,13.041387,77.461705,9.25,15.87,11.31,19.82,1.09,228.89,fast,1314,7746,1314_7746
TRIP_005057,2024-05-17 01:15:00,1,4,False,VEH_0918,Sedan,13.063496,77.477908,12.877171,77.700344,13.042819,77.58062,31.72,55.51,22.49,36.99,1.05,521.73,fast,1287,7770,1287_7770
TRIP_005058,2024-01-06 01:21:00,1,5,True,VEH_1877,Mini,12.999254,77.497928,12.950571,77.677542,13.071832,77.625176,20.16,31.6,14.6,17.5,1.2,263.22,balanced,1295,7767,1295_7767
TRIP_005059,2024-06-04 02:41:00,2,1,False,VEH_0682,SUV,13.124538,77.615624,13.04526,77.475626,13.035272,77.506021,17.51,29.31,3.47,5.7,1.11,220.32,balanced,1304,7747,1304_7747
TRIP_005060,2024-02-14 04:20:00,4,2,False,VEH_2678,Mini,13.049523,77.563531,12.950897,77.549945,13.11647,77.714338,11.05,22.46,25.57,37.64,1.14,455.55,cheap,1295,7754,1295_7754
TRIP_005061,2024-05-13 20:39:00,20,0,False,VEH_1313,Sedan,12.856734,77.462943,12.861458,77.565151,12.919641,77.519882,11.07,55.0,8.11,30.64,1.77,467.98,cheap,1286,7756,1286_7756
TRIP_005062,2024-04-16 18:13:00,18,1,False,VEH_1956,Sedan,13.134337,77.728343,12.887,77.728682,13.10978,77.524525,27.45,124.75,33.16,142.75,1.84,1632.83,fast,1288,7772,1288_7772
TRIP_005063,2024-06-19 07:12:00,7,2,False,VEH_1291,Sedan,13.104395,77.691962,12.903373,77.677914,12.927326,77.530062,22.37,94.19,16.22,64.59,1.52,715.63,fast,1290,7767,1290_7767
TRIP_005064,2024-04-16 03:50:00,3,1,False,VEH_0134,Sedan,13.051839,77.517392,12.948491,77.497428,13.001302,77.615473,11.67,21.49,14.05,20.53,1.02,343.11,fast,1294,7749,1294_7749
TRIP_005065,2024-06-15 00:40:00,0,5,True,VEH_1199,SUV,13.001168,77.658294,12.996016,77.698113,12.925689,77.478649,4.34,5.85,24.99,30.93,1.2,795.42,cheap,1299,7769,1299_7769
TRIP_005066,2024-06-20 23:34:00,23,3,False,VEH_1454,SUV,12.935403,77.672878,13.143219,77.47975,12.953197,77.706733,31.12,55.74,32.36,64.34,1.12,1103.14,cheap,1314,7747,1314_7747
TRIP_005067,2024-03-08 17:37:00,17,4,False,VEH_0519,Auto,12.969448,77.66508,13.117658,77.581364,12.943623,77.465427,18.78,77.93,23.03,98.01,1.51,611.83,cheap,1311,7758,1311_7758
TRIP_005068,2024-06-21 21:01:00,21,4,False,VEH_0222,Auto,12.939206,77.626558,12.904769,77.483948,13.02076,77.585247,15.89,38.99,16.91,36.6,1.14,305.53,balanced,1290,7748,1290_7748
TRIP_005069,2024-04-23 00:41:00,0,1,False,VEH_2835,Sedan,12.8832,77.53547,12.943084,77.617033,13.048832,77.474619,11.05,20.22,19.37,40.11,1.06,484.36,fast,1294,7761,1294_7761
TRIP_005070,2024-04-15 18:22:00,18,0,False,VEH_0219,Auto,12.875554,77.524457,12.869275,77.703797,12.869938,77.687618,19.42,67.79,1.75,7.0,1.7,96.52,cheap,1286,7770,1286_7770
